KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
50352535,1,33.52916666666667,135.69375,10.21
50352539,35,33.52916666666667,135.74375,6.861
50352543,1,33.5375,135.66875,12.662
50352546,2,33.5375,135.70624999999998,9.864
50352547,1,33.5375,135.71875,9.037
50352548,21,33.5375,135.73125,8.29
50352549,28,33.5375,135.74375,7.646
50352552,6,33.545833333333334,135.65625,14.135
50352553,12,33.545833333333334,135.66875,13.169
50352558,31,33.545833333333334,135.73125,9.045
50352560,3,33.55416666666667,135.63125,16.596
50352564,114,33.55416666666667,135.68125,12.827
50352565,35,33.55416666666667,135.69375,11.981
50352566,5,33.55416666666667,135.70624999999998,11.19
50352567,11,33.55416666666667,135.71875,10.468
50352568,2,33.55416666666667,135.73125,9.83
50352573,3,33.5625,135.66875,14.309
50352574,5,33.5625,135.68125,13.456
50352575,10,33.5625,135.69375,12.652
50352578,1,33.5625,135.73125,10.638
50352583,1,33.57083333333334,135.66875,14.933
50352584,36,33.57083333333334,135.68125,14.118
50352594,10,33.57916666666667,135.68125,14.808
50352595,2,33.57916666666667,135.69375,14.081
50352602,4,33.50416666666667,135.78125,2.924
50352603,93,33.50416666666667,135.79375,3.005
50352604,252,33.50416666666667,135.80625,3.493
50352605,109,33.50416666666667,135.81875,4.249
50352615,726,33.5125,135.81875,4.928
50352616,426,33.5125,135.83124999999998,5.73
50352617,35,33.5125,135.84375,6.638
50352625,552,33.520833333333336,135.81875,5.678
50352626,637,33.520833333333336,135.83124999999998,6.386
50352627,171,33.520833333333336,135.84375,7.212
50352634,33,33.52916666666667,135.80625,6.004
50352635,453,33.52916666666667,135.81875,6.473
50352638,20,33.52916666666667,135.85625,8.694
50352639,38,33.52916666666667,135.86875,9.601
50352640,48,33.5375,135.75625,7.133
50352641,102,33.5375,135.76874999999998,6.781
50352642,185,33.5375,135.78125,6.617
50352643,83,33.5375,135.79375,6.653
50352644,92,33.5375,135.80625,6.887
50352645,415,33.5375,135.81875,7.3
50352646,21,33.5375,135.83124999999998,7.863
50352649,404,33.5375,135.86875,10.177
50352651,16,33.545833333333334,135.76874999999998,7.687
50352652,82,33.545833333333334,135.78125,7.542
50352653,6,33.545833333333334,135.79375,7.574
50352658,13,33.545833333333334,135.85625,10.003
50352659,3,33.545833333333334,135.86875,10.801
50352662,51,33.55416666666667,135.78125,8.468
50352668,77,33.55416666666667,135.85625,10.718
50352669,87,33.55416666666667,135.86875,10.522
50352671,14,33.5625,135.76874999999998,9.51
50352672,13,33.5625,135.78125,9.394
50352676,7,33.5625,135.83124999999998,10.309
50352679,58,33.5625,135.86875,9.799
