KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
60414112,598,40.34583333333334,141.15625,8.01
60414113,202,40.34583333333334,141.16875,7.027
60414114,84,40.34583333333334,141.18125,6.07
60414115,78,40.34583333333334,141.19375,5.152
60414116,50,40.34583333333334,141.20624999999998,4.301
60414117,2,40.34583333333334,141.21875,3.562
60414120,66,40.35416666666667,141.13125,9.805
60414121,29,40.35416666666667,141.14374999999998,8.767
60414122,9,40.35416666666667,141.15625,7.736
60414123,36,40.35416666666667,141.16875,6.713
60414124,28,40.35416666666667,141.18125,5.703
60414125,172,40.35416666666667,141.19375,4.715
60414126,82,40.35416666666667,141.20624999999998,3.766
60414127,52,40.35416666666667,141.21875,2.893
60414128,41,40.35416666666667,141.23125,2.193
60414130,34,40.362500000000004,141.13125,9.671
60414131,46,40.362500000000004,141.14374999999998,8.617
60414132,21,40.362500000000004,141.15625,7.565
60414133,39,40.362500000000004,141.16875,6.516
60414134,7,40.362500000000004,141.18125,5.47
60414135,24,40.362500000000004,141.19375,4.43
60414136,83,40.362500000000004,141.20624999999998,3.403
60414137,138,40.362500000000004,141.21875,2.403
60414138,157,40.362500000000004,141.23125,1.487
60414139,66,40.362500000000004,141.24375,0.943
60414140,43,40.37083333333334,141.13125,9.624
60414141,44,40.37083333333334,141.14374999999998,8.565
60414142,10,40.37083333333334,141.15625,7.507
60414143,15,40.37083333333334,141.16875,6.448
60414144,22,40.37083333333334,141.18125,5.389
60414146,3,40.37083333333334,141.20624999999998,3.271
60414148,113,40.37083333333334,141.23125,1.153
60414149,653,40.37083333333334,141.24375,0.095
60414150,1,40.37916666666667,141.13125,9.667
